customer_id,meter_number,customer_name,address,customer_phone,customer_type,billing_type,transformer_id,account_status,latitude,longitude,email,created_at
699,MTR000699,Lauren Barber,"PSC 0583, Box 1476, APO AE 87001",637.395.0356x551,Commercial,D,3741,ACTIVE,6.178395,6.953141,walkerrobin@example.org,11/2/2025 10:02
700,MTR000700,Timothy Walters,"1143 Christopher Crest Apt. 681, South Kristen, MS 32488",952.998.9642,Industrial,D,3603,INACTIVE,6.49172,6.685382,michelle32@example.net,4/3/2024 2:29
701,MTR000701,Debbie Patterson,"USS Neal, FPO AP 61354",001-894-730-2699x5011,Industrial,R,523,ACTIVE,5.718756,6.039216,andrewhudson@example.com,12/13/2024 1:44
702,MTR000702,Megan Boyer,"USS Beck, FPO AE 69356",001-515-853-4969x5563,Industrial,R,323,ACTIVE,5.514489,5.335254,katherinewilliams@example.net,12/26/2025 19:36
703,MTR000703,Katherine Lopez MD,"325 Timothy Island Suite 438, Kellyfort, NV 56483",350.329.0769,Commercial,D,2902,ACTIVE,5.179318,5.798614,williamanderson@example.com,8/2/2024 0:31
704,MTR000704,Sharon Peters,"987 Rangel Island, Port Tanya, FM 04442",-2688,Residential,R,3250,ACTIVE,5.471626,6.967932,cathy21@example.net,8/24/2024 15:01
705,MTR000705,Anthony Heath,"52775 Eric Ferry Apt. 392, Port Amanda, OR 33592",905-502-9111x84288,Industrial,R,2158,INACTIVE,6.190756,6.22258,deanashley@example.com,12/28/2024 16:57
706,MTR000706,Sabrina Perry,"6533 Jacqueline Plaza Apt. 927, South Tinaton, IA 26989",2712037017,Commercial,D,373,ACTIVE,5.424966,6.588117,hammondlisa@example.com,12/18/2024 14:21
707,MTR000707,Cindy Porter,"77674 Davis Spring Apt. 789, South Laurenstad, TN 85712",001-991-777-1167x303,Commercial,D,593,INACTIVE,5.843788,6.778834,michael91@example.net,2/6/2025 23:14
708,MTR000708,Brian Guerra,"6372 Anthony Via Apt. 596, East Kelly, AL 99670",(710)986-5562x829,Commercial,R,49,ACTIVE,5.727923,5.956815,mannjames@example.net,9/24/2025 17:19
709,MTR000709,Marissa Hart,"405 Heather Well Suite 918, East Ashley, OH 92196",4669594392,Commercial,D,394,ACTIVE,5.771394,6.241937,jonathansmith@example.org,2/5/2025 14:13
710,MTR000710,Michael Thompson,"6751 Sims Walks, Lake Elizabethtown, NJ 01968",+1-509-827-8315x32823,Industrial,R,611,ACTIVE,5.788222,5.799473,david62@example.com,11/12/2025 1:28
711,MTR000711,Adam Butler,"177 Chambers Via Apt. 353, West Ryanport, PW 28492",001-341-512-6110x219,Residential,R,1785,INACTIVE,6.403875,6.734722,oromero@example.com,11/21/2025 16:54
712,MTR000712,Kyle Sanchez,"0464 Gross Station, South Shawnberg, NM 56742",001-290-702-1300,Residential,R,2456,INACTIVE,5.571605,5.47642,ochoaelizabeth@example.net,10/31/2025 11:56
713,MTR000713,Christian Davis,"61514 Powell Keys, Thompsontown, GA 39924",564.526.8090x934,Residential,D,1907,ACTIVE,5.447385,5.050139,qpatrick@example.com,11/15/2025 3:38
714,MTR000714,Randall Young,"294 Gordon Spring, South Willieland, TN 98708",290-253-6465x83556,Industrial,R,1722,INACTIVE,5.244231,5.050651,linda49@example.org,12/8/2024 15:40
715,MTR000715,Amy Smith,"08261 Melinda Street, North Julia, TN 49423",326.629.4930,Residential,D,942,ACTIVE,5.215763,6.675678,wbrown@example.net,10/1/2025 5:48
716,MTR000716,Bruce Simon,"11133 Chavez Key Suite 676, Michaelberg, WA 19708",+1-402-533-8390x3427,Commercial,D,2420,ACTIVE,5.103733,5.402686,jenkinsmallory@example.net,3/25/2024 12:55
717,MTR000717,Jennifer Moreno,"25889 Davis Burg, Powellfurt, RI 13581",+1-977-498-1516x8310,Commercial,R,2676,ACTIVE,5.287413,6.663295,craig45@example.net,8/4/2025 10:54
718,MTR000718,Mary Zuniga,"81777 Harvey Street Suite 972, Evansview, ID 08565",820.724.7667x5401,Industrial,D,160,INACTIVE,6.660299,5.454953,ssmith@example.net,5/11/2025 5:14
719,MTR000719,Shane Hill,"6316 Torres Row, Reynoldsberg, KS 36305",598-362-3583,Industrial,D,965,INACTIVE,6.919115,6.59731,xjacobson@example.net,10/10/2025 22:39
720,MTR000720,Matthew Horton,"19476 Shelby Land Suite 011, New Cynthia, MI 67868",+1-435-613-0141x58754,Commercial,R,3897,ACTIVE,5.489674,5.320451,malloryhughes@example.com,10/15/2025 20:33
721,MTR000721,Autumn Gray,"83376 Dickerson Vista, Michaelshire, NM 82867",(737)793-6625x0578,Commercial,D,3533,ACTIVE,5.523405,5.132802,matthewhogan@example.com,11/17/2024 11:06
722,MTR000722,Wendy Martin,"4823 Jones Ports Apt. 153, Charlesview, ME 48959",-3346,Commercial,R,2003,ACTIVE,5.392648,5.716028,katrinajones@example.com,12/7/2024 6:32
723,MTR000723,Corey Torres,"5236 Carroll Valley, Williamberg, SC 35965",959.567.3316x59674,Residential,R,764,ACTIVE,6.544758,5.636388,rsmith@example.net,1/2/2024 3:18
724,MTR000724,William Christensen,"205 Romero Extensions Suite 649, Port Stacy, MD 59233",389-549-0062x857,Residential,D,1195,ACTIVE,6.416856,5.34436,toddjohnson@example.org,2/16/2025 4:37
725,MTR000725,Marcia Gutierrez,"28803 Goodman Islands Apt. 964, Arthurborough, NJ 18252",854.560.6005x34515,Residential,D,533,INACTIVE,5.373876,6.111983,garciamelinda@example.com,5/25/2025 1:15
726,MTR000726,Devon Moore,"316 Mills Terrace, Port Christopherberg, MH 57808",001-438-450-4190,Industrial,R,3480,INACTIVE,6.834591,5.124711,randolphstephanie@example.com,4/9/2024 3:20
727,MTR000727,David Carey,"076 Hawkins Land, East Amy, MH 80108",+1-586-201-6899x304,Industrial,R,1714,INACTIVE,5.362512,5.793753,colleen30@example.com,6/3/2024 2:31
728,MTR000728,Jacob Martin,"01321 William Stream Suite 814, South Nicholashaven, NH 20824",996-980-7985,Industrial,D,2132,INACTIVE,5.099519,5.486832,pgolden@example.com,5/16/2024 9:36
729,MTR000729,Tonya Tate,"161 Rocha Creek, South Brenthaven, MI 73963",515-931-4141x36441,Industrial,D,1158,INACTIVE,6.717165,5.540168,rgolden@example.org,8/5/2025 13:41
730,MTR000730,Catherine Sullivan,"448 Edward Stream, Robbinsfurt, MH 38422",001-239-785-5299x4100,Residential,R,2044,INACTIVE,5.586179,5.966489,tonyaclark@example.com,8/18/2025 12:37
731,MTR000731,Kim Fox,"182 Crystal Spurs Suite 777, Greenfort, SD 45850",(794)295-8709x25288,Industrial,D,554,ACTIVE,5.948282,6.486397,howellcynthia@example.com,10/15/2025 18:00
732,MTR000732,Thomas Taylor,"774 Hanson Mall Suite 271, Mooremouth, KY 14832",376-600-2495,Industrial,R,3846,ACTIVE,6.061076,5.908213,theresarodriguez@example.net,6/5/2025 8:31
733,MTR000733,Jessica Lopez,"353 Bates Passage Suite 450, Charlesfort, FM 14851",+1-884-505-3702x43325,Industrial,D,136,INACTIVE,5.017122,6.742967,gibsonjohn@example.org,11/4/2024 3:47
734,MTR000734,Thomas Barnes,"2300 Bryant Prairie, Lake Jillhaven, VA 22896",597.372.6457,Industrial,D,2105,INACTIVE,5.005569,5.111768,grobertson@example.com,3/8/2025 21:09
735,MTR000735,Donna Patel,"304 Christopher Road Apt. 488, Lake Alyssachester, ME 39516",732.554.2506,Residential,R,3908,ACTIVE,5.935537,6.940204,andrew16@example.net,6/8/2025 17:59
736,MTR000736,Natalie Barker,"33900 Alexa Mission, New Crystalton, ND 76539",971-508-2232,Commercial,D,3712,INACTIVE,6.071071,5.319299,blankenshipalexander@example.com,11/21/2024 13:53
737,MTR000737,Rachel Barnes,"98709 Chan Points Apt. 444, North Nicholastown, UT 92658",380.888.6712,Commercial,R,3004,ACTIVE,6.553163,5.092909,rlawrence@example.org,3/16/2024 13:36
738,MTR000738,Nichole Snyder,"5928 Martin Row Suite 042, North Curtis, MD 70928",730.936.6831x22999,Commercial,R,1196,INACTIVE,5.954463,5.456624,brownjessica@example.org,12/8/2025 15:44
739,MTR000739,Ian Soto,"USNV Reyes, FPO AA 39110",001-795-477-7663,Commercial,D,2168,INACTIVE,6.621097,6.991698,garzadaniel@example.net,2/3/2024 23:59
740,MTR000740,Jeffrey Aguilar,"918 Livingston Parkway Apt. 462, North Scottshire, CO 75089",525.236.1728x17287,Residential,R,707,INACTIVE,6.057686,5.569211,wcastro@example.net,12/2/2024 0:44
741,MTR000741,Michael Thomas,"81482 Henry Motorway, New Henryton, NY 24337",+1-260-605-2093x865,Commercial,D,1414,ACTIVE,6.4878,6.900549,michael91@example.net,1/14/2024 8:29
742,MTR000742,Angela Summers,"6424 Edgar Spur, North Rachelville, SD 20326",820.724.7667x5401,Commercial,R,1872,INACTIVE,5.884995,5.708103,richardjones@example.org,2/14/2025 17:56
743,MTR000743,Jennifer Smith,"2423 Kevin Path, Aaronburgh, SC 09166",(218)891-4932x19426,Residential,D,2418,ACTIVE,5.011898,6.520777,jennifer81@example.com,4/14/2025 15:48
744,MTR000744,Crystal Lee,"705 Sullivan Key Apt. 120, Gregoryland, NJ 00553",(585)893-3033x615,Residential,R,618,INACTIVE,5.844692,5.999999,michael50@example.org,5/23/2025 4:38
745,MTR000745,David Lucero,"9530 Yvonne Forest, Riveraberg, OK 88126",455-797-5595,Residential,R,1667,INACTIVE,5.937623,5.824599,rgonzalez@example.org,11/1/2025 1:15
746,MTR000746,Nathan Diaz,"52775 Eric Ferry Apt. 392, Port Amanda, OR 33592",+1-702-682-7705x816,Commercial,D,2543,INACTIVE,6.451177,5.409121,billy52@example.com,5/25/2024 2:51
747,MTR000747,Joseph Torres,"082 Ashley Crossroad, West Laura, MH 98317",(797)847-3191,Residential,D,1610,ACTIVE,5.215072,6.960855,andrea20@example.net,12/23/2025 0:02
748,MTR000748,Joshua Perez,"38367 Holly Ramp, Bakerfort, VT 73563",8207087663,Commercial,R,3041,ACTIVE,6.928041,6.041917,thomashartman@example.com,11/26/2025 7:33
749,MTR000749,Thomas Price,"427 Mary Mall, East April, PA 04579",001-963-413-1435x45019,Residential,D,656,INACTIVE,5.430687,5.948107,lisablackwell@example.com,10/23/2025 12:38
750,MTR000750,Jonathan Flores,"Unit 8489 Box 6399, DPO AE 84818",453.582.5286x19571,Residential,D,2739,ACTIVE,5.556039,6.487354,christopherthomas@example.com,2/4/2025 13:46
751,MTR000751,Mr. Michael Peterson,"93626 Glenn Loop Suite 078, West Ashley, NJ 72214",001-540-775-7118,Commercial,D,2846,ACTIVE,5.063138,6.350633,cindy98@example.net,1/2/2025 16:04
752,MTR000752,Adam Good,"293 Allen Lakes, South Brendaton, PR 19610",458.922.4946x8054,Residential,R,3695,ACTIVE,5.933774,5.908673,ucollins@example.org,6/4/2024 14:12
753,MTR000753,Lisa Henry,"452 Jasmin Fields, Lake Lindseyside, MP 21499",001-673-888-5697x157,Commercial,D,2077,INACTIVE,6.142741,5.070305,taylorgomez@example.net,4/2/2024 6:56
754,MTR000754,Lydia Martinez,"6945 Townsend Expressway, Lake Nathanmouth, LA 27399",001-415-900-7528x72790,Commercial,D,309,INACTIVE,6.038949,5.517536,davidcampos@example.com,8/14/2024 17:06
755,MTR000755,Gabriel Davis,"9004 Patrick Villages Apt. 212, New Kristimouth, RI 97448",6507351939,Industrial,D,1953,ACTIVE,5.255356,6.937988,christianwilson@example.net,3/4/2024 12:40
756,MTR000756,Shelby Clarke,"84744 Julie Point, New Travis, WY 63001",243-968-4743,Residential,R,656,INACTIVE,6.490112,5.846786,candicewhite@example.com,9/18/2025 21:53
757,MTR000757,Roberto Nunez,"58055 Amanda Plaza Suite 506, Dannybury, ND 13059",(917)493-9284x7610,Industrial,D,2936,ACTIVE,6.251185,6.72043,christopher70@example.net,12/26/2025 15:14
758,MTR000758,Kristina Williams,"05377 Bennett Rue, Wrightport, NE 39744",501-540-3734x252,Commercial,R,3140,INACTIVE,6.852343,6.601611,martin84@example.com,10/20/2025 14:35
759,MTR000759,Erin Pittman,"2521 Harris Island, North John, VT 92637",(300)706-6173,Commercial,R,500,ACTIVE,5.085695,6.645378,megan35@example.org,6/20/2024 8:59
760,MTR000760,Jonathan Wood,"72060 Carroll Tunnel Suite 192, Port Calvin, CT 75129",607.747.7669x6932,Residential,R,3579,INACTIVE,5.60318,6.375462,tonyajones@example.com,10/18/2025 1:17
761,MTR000761,Kyle Johns,"60642 Wong Underpass Suite 847, Christensenchester, TX 79522",462-736-2007x5066,Industrial,D,3834,INACTIVE,6.510435,6.297551,amandabrown@example.com,12/29/2024 20:18
762,MTR000762,Antonio Pittman,"63664 Melanie Ranch Apt. 275, Johnsonview, DE 36202",922-240-5552x3779,Residential,D,1014,ACTIVE,5.642907,5.099329,danielrose@example.com,12/28/2025 23:01
763,MTR000763,Matthew Gaines,"9460 Robert Burgs, New Brandon, KY 48304",776-680-6526,Commercial,R,3339,ACTIVE,6.889105,5.725457,connor47@example.org,7/16/2025 5:30
764,MTR000764,Teresa Wright,"10462 Harris Crossroad Suite 178, Maldonadoburgh, VT 92389",675.477.5519,Commercial,D,202,INACTIVE,6.862898,5.594378,treed@example.net,4/25/2024 14:15
765,MTR000765,Brandon Hall,"557 Lindsay Shoals Suite 735, New Alyssa, OR 61291",+1-749-526-4661x09054,Industrial,D,3511,ACTIVE,6.853965,5.250775,baldwinryan@example.org,1/24/2024 15:29
766,MTR000766,Erin Long,"6366 Marquez Wells Apt. 835, Michelleland, UT 03659",896.374.2747,Commercial,R,1966,INACTIVE,6.112284,6.333572,thompsonbrandon@example.com,2/4/2025 14:25
767,MTR000767,Stanley Zamora,"USNS Smith, FPO AE 78103",+1-808-629-9811x30688,Industrial,D,2990,ACTIVE,5.912858,6.630077,christianjoseph@example.com,4/26/2024 18:20
768,MTR000768,Samantha Hood,"53879 Ashley Loop Suite 121, South Johnton, SD 44379",407.359.9735x89051,Commercial,R,217,INACTIVE,5.989814,5.204506,richardsonandrea@example.net,9/4/2024 22:29
769,MTR000769,James Wilson,"665 Kelley Centers Apt. 257, Lake Sandraborough, OR 65560",392-243-2081x764,Commercial,D,1637,ACTIVE,6.988718,5.304814,longjames@example.org,12/24/2024 17:21
770,MTR000770,Daniel Stark,"Unit 2047 Box 4614, DPO AE 99944",001-658-987-1839,Residential,D,1994,ACTIVE,5.470673,5.023923,lkelly@example.org,5/1/2024 17:06
771,MTR000771,Pamela Anderson,"61412 Johnston Streets Suite 943, Brittanystad, NY 01377",868-548-3512,Commercial,D,453,ACTIVE,6.763181,6.902808,woodwardwilliam@example.org,11/1/2025 11:42
772,MTR000772,Tyler Rowe,"71978 Clark Parks, Port Adriennechester, MI 10275",329-622-1508,Residential,R,3855,ACTIVE,5.130194,6.654953,robert90@example.com,7/6/2024 22:13
773,MTR000773,Pamela Rosario,"874 Gallegos Rue, East Omarshire, MS 10714",771.910.0908x1876,Commercial,R,2353,INACTIVE,5.072706,5.368991,danielferrell@example.net,12/12/2025 23:27
774,MTR000774,Elizabeth Newman,"USS Carter, FPO AA 11016",445-879-6524,Commercial,D,365,INACTIVE,5.166651,5.842034,xbuckley@example.com,6/17/2024 17:11
775,MTR000775,Crystal Rivera,"318 Herring Hill Suite 398, South Leslie, WA 48483",4869659406,Industrial,R,972,INACTIVE,6.627138,5.971493,ashleyortiz@example.com,3/31/2024 18:52
776,MTR000776,Denise Williams,"65377 Robyn Junctions Suite 290, Lake Mary, CA 99017",4732900036,Industrial,D,2773,INACTIVE,6.541539,5.540175,veronicamurray@example.com,10/6/2024 3:33
777,MTR000777,Nichole Bell,"60335 Troy Park, Heatherfurt, VA 16607",554.576.1625,Industrial,R,2481,INACTIVE,6.839436,5.396784,juliegrimes@example.com,2/15/2025 19:33
778,MTR000778,Carlos Mejia,"1672 Stephen Road Suite 236, West Ryanberg, PA 42010",986-659-6285x6570,Commercial,R,1247,ACTIVE,5.780786,5.92118,marissa40@example.net,4/2/2024 12:29
779,MTR000779,Kyle Bates,"29272 Gilbert Valley Suite 875, Villahaven, VA 34009",(691)835-8856x9125,Commercial,R,3934,ACTIVE,5.299377,5.355793,aaronhernandez@example.org,5/13/2024 10:54
780,MTR000780,Christina Johnson,"794 Foster Mountain Suite 247, North Sydney, TN 65124",+1-259-862-9359x616,Commercial,R,2542,INACTIVE,5.752045,5.997278,harrispatrick@example.org,4/26/2024 10:18
781,MTR000781,Jessica Lynn,"6260 David Circle Suite 785, South Sean, NY 04714",620.468.1454,Commercial,D,3333,ACTIVE,6.493454,6.139843,ellismatthew@example.net,1/31/2024 17:05
782,MTR000782,Paul Moon,"0245 Amy Villages Suite 584, West Alfred, AR 37112",+1-466-729-5546x7765,Commercial,D,2303,ACTIVE,5.924653,6.620356,samanthamorgan@example.com,7/27/2025 9:05
783,MTR000783,Roger Roberts,"3120 Romero Ports, Thomasberg, MT 16168",829-448-1838,Residential,D,3853,ACTIVE,5.096283,5.097677,qjones@example.com,5/26/2024 23:55
784,MTR000784,Elizabeth Jackson,"9896 Debra Glen, Victoriabury, NC 34732",605-277-6957x994,Commercial,D,2388,INACTIVE,6.873827,6.058847,josephpatel@example.org,4/24/2025 7:49
785,MTR000785,Rebecca Curtis,"USCGC Hall, FPO AA 34562",+1-675-315-0469x150,Commercial,R,2284,ACTIVE,5.103669,6.616532,frank92@example.org,8/10/2025 6:44
786,MTR000786,Andrew Sanders,"70308 Chavez Village Suite 918, Gibbsbury, AR 57273",443.272.9711,Residential,R,820,INACTIVE,6.861288,6.946703,arnoldsusan@example.org,7/13/2025 17:14
787,MTR000787,Dr. Michael Morris,"USCGC Moore, FPO AA 73969",916.686.0864,Residential,R,1742,INACTIVE,6.501298,5.006101,amandadavis@example.org,10/26/2025 22:42
788,MTR000788,Vincent Martin,"182 Salinas Squares Apt. 782, Donaldborough, CA 06175",779-205-6690x774,Residential,R,3131,ACTIVE,6.153031,6.12057,edward89@example.com,8/5/2025 5:56
789,MTR000789,Preston Rodriguez,"05035 Bennett Mount, Lake Carla, NJ 37351",(997)572-3641,Industrial,R,537,INACTIVE,6.02242,6.900318,emily03@example.org,5/18/2025 12:22
790,MTR000790,Felicia Flores,"10078 Thomas River, West Teresafort, IN 81502",893.384.0915x9661,Commercial,D,3591,INACTIVE,6.812482,5.041773,briannaalexander@example.com,7/2/2025 0:55
791,MTR000791,Logan Garcia,"8294 Morgan Forks, South Matthew, WV 81275",001-498-231-6554x2099,Industrial,R,655,INACTIVE,6.731947,5.153827,jonathanhall@example.com,6/23/2025 2:06
792,MTR000792,Elizabeth Craig,"41174 Lee Pike, Adamsmouth, HI 30032",(725)408-8806x8680,Industrial,R,2761,ACTIVE,5.853011,6.060927,brandonfarrell@example.net,4/6/2024 8:30
793,MTR000793,Nancy Roberts,"55162 Figueroa Plains, Edwardview, NC 57056",(776)597-6876x20360,Residential,D,3553,ACTIVE,6.357761,5.706337,uhall@example.org,7/26/2025 1:26
794,MTR000794,Wesley Kelley,"Unit 0062 Box 9793, DPO AP 84365",001-415-630-6340,Commercial,R,2540,ACTIVE,5.05551,5.810385,becksean@example.com,1/2/2024 22:46
795,MTR000795,Sheri Montgomery,"Unit 4747 Box 4449, DPO AA 13007",-11042,Residential,R,3198,INACTIVE,5.726545,6.384531,laura88@example.com,8/25/2024 9:13
796,MTR000796,Michael Gardner,"43636 Pamela Fall Apt. 222, North Tiffany, MN 65772",330.540.7162,Industrial,D,1059,ACTIVE,5.400467,6.082906,mitchelljohn@example.org,4/14/2024 14:16
797,MTR000797,Amy Henson,"USCGC Maldonado, FPO AA 09096",4712832105,Residential,D,3416,ACTIVE,6.593923,5.144774,dwagner@example.org,11/22/2025 12:15
798,MTR000798,Abigail Wright,"3622 Daniel Extension, West Jennifertown, MT 01465",+1-639-219-7662x97616,Commercial,R,3770,ACTIVE,5.262059,6.329744,kim57@example.net,11/28/2025 6:34
799,MTR000799,Kathryn Henry,"30717 Robertson Port Apt. 363, West Kaitlinside, TX 47345",(949)948-9627x781,Commercial,R,661,INACTIVE,5.036634,6.328467,tgarza@example.org,7/23/2024 21:38
800,MTR000800,Jennifer Andrade,"PSC 6939, Box 2011, APO AE 53269",912.502.0656x9178,Industrial,D,3762,INACTIVE,6.833841,6.855877,jennifer20@example.org,11/15/2024 13:33
801,MTR000801,Zachary Murphy,"4116 Mark Corner Apt. 616, Randallfurt, GU 87433",661-861-5734x332,Industrial,D,1299,INACTIVE,6.905555,5.638117,pduarte@example.org,12/12/2025 3:29
802,MTR000802,Amy Sanchez,"57694 Gabrielle Points Suite 807, Gibsonhaven, AR 96438",001-353-237-9480,Residential,D,1333,INACTIVE,5.231859,5.545015,berrynicole@example.net,4/9/2024 1:12
803,MTR000803,Sherri Harmon,"46652 Pierce Extensions Suite 702, Campbellside, KY 12142",477.774.1064,Industrial,R,2685,ACTIVE,6.810226,5.169442,mhuffman@example.com,5/11/2024 20:39
804,MTR000804,Kathleen Robertson,"824 Wilson Ridge, Lake Anthonyport, IN 70803",+1-576-301-5004x522,Residential,R,551,ACTIVE,6.977012,5.194794,morenojeremy@example.net,9/13/2024 0:04
805,MTR000805,Donald Green,"285 Rodriguez Brook, South Benjamin, MN 99057",+1-437-418-5826x58295,Residential,R,1472,INACTIVE,6.871023,5.16126,sarahjohnson@example.org,10/10/2025 6:34
806,MTR000806,Nicholas Cook,"2716 Harvey Way, Ryanshire, PA 10050",+1-870-795-9825x461,Industrial,R,828,INACTIVE,5.667139,5.002456,charles90@example.com,11/19/2025 11:33
807,MTR000807,Melanie Farmer,"6243 Abigail Forest Apt. 795, New Kevinfort, NH 88204",(733)641-2364,Industrial,D,1000,INACTIVE,6.189494,5.183556,kellyowens@example.org,10/22/2024 3:14
808,MTR000808,Alicia Webster,"13003 Neal Rest Apt. 774, Jenniferland, WV 49260",(479)836-2397x1449,Residential,D,2150,INACTIVE,5.49813,6.169182,robert88@example.com,2/27/2025 9:48
809,MTR000809,Mr. Dean Howard MD,"765 Braun Point, North Samantha, KS 53298",001-852-523-9651x80133,Residential,D,525,INACTIVE,6.869264,5.510412,cody38@example.org,8/7/2024 22:04
810,MTR000810,Morgan Rasmussen,"1324 Duran Brooks Suite 883, West Lisa, WA 22370",9037070582,Commercial,D,814,INACTIVE,6.351703,6.817144,igarza@example.com,7/26/2024 10:51
811,MTR000811,George Potter,"530 Rivera Drive Suite 256, Lake Bridgethaven, AL 55553",5016700804,Commercial,D,2690,ACTIVE,6.579784,5.92464,nicholasgreene@example.org,8/7/2024 7:39
812,MTR000812,Donna Herrera,"26580 Lopez Burg Suite 072, New Norma, DE 25910",001-227-685-5954x17457,Industrial,D,2697,ACTIVE,6.663818,6.576784,swashington@example.org,12/20/2025 10:50
813,MTR000813,Martin Wilson,"800 Fuller Station, Traceyfurt, VA 95919",(746)820-2901x8065,Residential,R,3970,ACTIVE,6.176773,6.010073,susanochoa@example.net,4/21/2025 6:26
814,MTR000814,Heather Peck,"3389 Hester Plains Suite 122, South Patrickmouth, ND 93008",001-786-585-1782x044,Commercial,D,1658,INACTIVE,6.229219,6.945735,lauraabbott@example.net,11/23/2025 6:36
815,MTR000815,Annette Fields,"USNV Ryan, FPO AA 41201",275.779.9667,Residential,R,2712,INACTIVE,6.345069,5.040672,olivia56@example.com,2/13/2024 7:04
816,MTR000816,Tiffany Wilkerson,"52405 Dyer Square, South Joseph, SD 56512",+1-540-419-7649x6488,Industrial,R,3737,INACTIVE,6.272191,6.246386,rachel71@example.org,2/27/2024 4:19
817,MTR000817,Jeremy Gordon,"3736 Lawson Ferry Suite 044, East Vickimouth, CO 67815",472-961-7604x65701,Commercial,D,2276,ACTIVE,6.476864,5.759249,teresasanchez@example.org,8/31/2024 15:17
818,MTR000818,Anna Torres,"12948 Taylor Groves Suite 949, Jenniferhaven, RI 66628",(641)637-5483x4288,Residential,D,3161,ACTIVE,6.16396,6.881332,paynelauren@example.org,8/15/2025 1:35
819,MTR000819,Kristy Austin,"9181 Carpenter Manors, Aliland, AS 96964",9236047995,Commercial,D,784,INACTIVE,5.29682,5.920079,bhamilton@example.net,4/11/2025 8:51
820,MTR000820,Jeanette Ward,"60933 Jackson Locks Apt. 619, Christopherview, AL 67358",-10762,Commercial,D,3268,INACTIVE,5.077976,6.560733,ykramer@example.net,10/14/2024 2:39
821,MTR000821,Christopher Fischer,"26262 Stephen Plains Apt. 081, South Mary, KY 47060",001-528-592-7178x6270,Commercial,D,971,INACTIVE,5.662368,6.761806,simonmichelle@example.net,10/7/2025 23:04
822,MTR000822,Lisa Russell,"PSC 0736, Box 7996, APO AA 78655",001-606-482-5767x9831,Residential,D,3906,ACTIVE,6.208893,5.546756,zwise@example.com,1/25/2024 20:40
823,MTR000823,Erika Patterson,"6822 Michael Curve Suite 760, Douglasborough, PW 21756",585-681-3504,Residential,D,977,INACTIVE,6.937968,6.598424,ejackson@example.com,11/12/2024 8:14
824,MTR000824,Jerry Olson,"9846 King Street, Flynnchester, KY 53973",477.593.4614,Commercial,R,2147,INACTIVE,6.974278,5.002303,williamskaren@example.com,5/15/2024 11:59
825,MTR000825,Jesus Allen,"04324 Sean Trace, Lake Angelachester, OK 17637",328.745.4318,Commercial,R,3316,ACTIVE,6.945127,6.702507,thompsoncrystal@example.org,4/27/2025 19:19
826,MTR000826,Joe Simmons,"8997 Amber Mews Suite 291, Mitchellburgh, KY 93003",512-784-3106x08816,Commercial,D,1557,ACTIVE,6.275894,6.194561,ytran@example.com,10/25/2025 0:23
827,MTR000827,Brian Gonzales,"7028 Alfred Keys, Lintown, DC 30670",345.957.9388,Residential,D,1788,ACTIVE,6.86381,6.830191,cferguson@example.org,5/19/2024 8:51
828,MTR000828,Michele Olson,"544 Dorothy Mall, Bondtown, NM 62969",(770)201-2914x501,Residential,R,3967,ACTIVE,5.651978,6.280134,andrewallison@example.org,9/3/2024 22:43
829,MTR000829,Monica Wilkinson,"6786 Jessica Spur Apt. 185, North Rebekahshire, NC 98415",001-396-631-4143,Industrial,D,649,INACTIVE,6.487256,6.549124,wwilliams@example.com,3/11/2025 15:31
830,MTR000830,Ronald Robinson,"2464 Wiley Club, Conleyfurt, MO 84446",-5376,Industrial,R,2411,INACTIVE,5.144709,5.96229,roy21@example.net,8/3/2024 18:00
831,MTR000831,Connor Allen II,"02297 Angela Hollow Apt. 603, South Jonathan, MH 87656",001-871-258-7164x455,Commercial,R,625,ACTIVE,6.828196,5.43447,amanda79@example.net,10/22/2024 18:55
832,MTR000832,Rebecca Herrera,"PSC 1476, Box 3933, APO AA 08102",001-721-549-0385x2107,Residential,D,2150,ACTIVE,6.058754,5.734175,sarahaguilar@example.net,4/24/2024 4:30
833,MTR000833,Kari Cantrell,"624 Daniel Burgs, West Mitchellfort, IA 72000",362.704.5270,Industrial,R,461,ACTIVE,5.601872,6.107478,hardysandra@example.net,7/3/2025 12:41
834,MTR000834,Anthony Logan,"236 Anthony Roads Suite 532, Santanaland, CT 10507",+1-824-989-6403x7198,Commercial,D,3357,ACTIVE,5.026756,6.874366,nancy83@example.org,2/17/2025 17:31
835,MTR000835,Benjamin Ball,"7182 Thompson Isle, Ericfurt, MN 50110",(705)878-6176x70682,Commercial,D,2355,ACTIVE,5.112608,5.701137,staceyjohnson@example.com,1/24/2025 15:02
836,MTR000836,Valerie Velasquez,"Unit 3515 Box 8682, DPO AP 95310",600.556.2148,Commercial,R,373,INACTIVE,6.935082,6.537127,smartin@example.org,1/5/2025 0:17
837,MTR000837,Austin Smith,"16747 Salazar Harbors Apt. 318, West Reginafort, IL 91406",302.457.8829x37618,Industrial,D,478,INACTIVE,6.51142,6.866288,casemichael@example.com,6/20/2024 11:01
838,MTR000838,Danielle Ortega,"263 Mendoza Trace Suite 006, New Jennifer, ID 88162",727.622.7794x36314,Industrial,D,1892,INACTIVE,6.550398,5.773263,sanchezbrent@example.net,2/18/2024 10:08
